Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
8377429,554074,210443,1089190,179686,679428,74686,106344,1043393,3595600,80800,12.45,42.92,Muy alto,Saludable,Equilibrado
8402556,529925,217590,1014060,142296,902644,106812,183483,763465,1515254,59032,9.09,18.03,Muy alto,Saludable,Equilibrado
6683891,488898,225495,828811,140875,540863,83577,91589,907908,1830956,121615,13.58,27.39,Muy alto,Saludable,Equilibrado
9791111,628499,199823,986765,140161,994508,50279,193305,961927,1163847,86490,9.82,11.89,Muy alto,Saludable,Equilibrado
9681949,683610,181857,942058,179814,1277190,51322,164689,936627,4197871,134196,9.67,43.36,Muy alto,Saludable,Equilibrado
8717576,561149,220716,1106928,174787,1375632,76436,87227,700656,3573580,109470,8.04,40.99,Muy alto,Saludable,Equilibrado
8849437,569685,207089,822374,127555,1183337,109669,97095,965366,963850,108788,10.91,10.89,Muy alto,Saludable,Equilibrado
7347216,615085,176283,846897,158766,653476,87918,122196,776459,1444461,71749,10.57,19.66,Muy alto,Saludable,Equilibrado
8127009,484529,171423,946137,120401,577511,119609,139518,720221,2704587,133935,8.86,33.28,Muy alto,Saludable,Equilibrado
7709391,495582,202927,984945,149130,1100573,82423,224202,824113,2684676,113393,10.69,34.82,Muy alto,Saludable,Equilibrado
9589285,586768,230559,1051880,123812,746465,105684,114492,1052999,989704,63414,10.98,10.32,Muy alto,Saludable,Equilibrado
8812214,641742,171023,1021919,127984,526565,114584,87088,1306492,3851292,130325,14.83,43.7,Muy alto,Saludable,Equilibrado
9498674,482363,198345,1168622,124650,1211673,132067,139223,997857,3606753,60069,10.51,37.97,Muy alto,Saludable,Equilibrado
7662392,688805,195253,1145954,130937,1220404,112254,150862,635915,1590014,81415,8.3,20.75,Muy alto,Saludable,Equilibrado
7116403,528328,163598,1126844,133424,570594,120923,132627,1051548,3386918,127713,14.78,47.59,Muy alto,Saludable,Equilibrado
7311418,605909,193060,1161557,146144,616277,143288,133828,737793,1949330,102141,10.09,26.66,Muy alto,Saludable,Equilibrado
9262692,571545,171364,1061179,134266,576958,69227,219981,766321,1461357,132404,8.27,15.78,Muy alto,Saludable,Equilibrado
7352353,637471,206725,1184446,150382,1424210,89897,215445,1089656,898688,73715,14.82,12.22,Muy alto,Saludable,Equilibrado
7210159,670026,200032,1159527,149403,1278286,62151,194938,652706,1832283,54883,9.05,25.41,Muy alto,Saludable,Equilibrado
7558251,627317,207736,803543,134604,1494825,127944,102589,740474,2851491,127075,9.8,37.73,Muy alto,Saludable,Equilibrado
7592849,601823,196281,883346,137040,629005,144033,109387,894564,1005503,89428,11.78,13.24,Muy alto,Saludable,Equilibrado
8094353,504439,233263,938785,127555,525863,102711,145673,1167020,2131895,125784,14.42,26.34,Muy alto,Saludable,Equilibrado
8186043,668487,172426,953868,156412,1160309,128907,91893,1188729,705758,103322,14.52,8.62,Muy alto,Saludable,Equilibrado
9597911,655219,176484,1058305,150371,523780,134172,174593,1211035,1414208,109851,12.62,14.73,Muy alto,Saludable,Equilibrado
8505691,678165,163890,887596,173255,711486,58637,144214,775984,863628,96042,9.12,10.15,Muy alto,Saludable,Equilibrado
7610946,650473,232317,1160532,128537,992019,62644,102749,1036686,2203175,53422,13.62,28.95,Muy alto,Saludable,Equilibrado
7798480,666553,234742,1157814,132635,1039016,58692,193657,714726,3513513,57461,9.16,45.05,Muy alto,Saludable,Equilibrado
6982697,611787,211472,842598,176943,1300542,65084,90682,926872,938854,131560,13.27,13.45,Muy alto,Saludable,Equilibrado
6854776,536387,177515,977734,144787,962752,145187,89618,988893,1499075,137989,14.43,21.87,Muy alto,Saludable,Equilibrado
8986302,662086,198006,1140898,178092,1032913,76216,134130,1241075,957468,54424,13.81,10.65,Muy alto,Saludable,Equilibrado
9569810,503421,168260,1136179,173715,1037474,50409,199802,835685,2717693,147073,8.73,28.4,Muy alto,Saludable,Equilibrado
6636687,529172,187013,858840,130507,1002073,121860,125351,957914,1878613,113823,14.43,28.31,Muy alto,Saludable,Equilibrado
6569044,641581,236118,931707,153639,560439,110435,98880,577827,1209370,123156,8.8,18.41,Muy alto,Saludable,Equilibrado
7243287,597697,178324,1155639,150132,572894,107066,136973,969371,1772800,61925,13.38,24.48,Muy alto,Saludable,Equilibrado
9423292,606692,168223,1084421,154402,1210640,142899,222552,1326623,3633074,125826,14.08,38.55,Muy alto,Saludable,Equilibrado
7103742,639659,234647,818723,127543,1494442,84890,154708,852944,2417956,110365,12.01,34.04,Muy alto,Saludable,Equilibrado
8065745,523329,239014,1045174,163939,863486,64319,196048,833215,906923,51989,10.33,11.24,Muy alto,Saludable,Equilibrado
7918054,584157,202051,825842,170640,905352,138623,178955,1150709,1214238,86295,14.53,15.34,Muy alto,Saludable,Equilibrado
8729563,667576,167141,1114886,143048,1076495,59775,152453,1247223,1091665,70873,14.29,12.51,Muy alto,Saludable,Equilibrado
8938733,546547,191891,917158,152374,811993,59406,98758,752659,2441775,128005,8.42,27.32,Muy alto,Saludable,Equilibrado
6987473,653559,197141,975341,143822,617217,119513,166392,879743,1757478,109321,12.59,25.15,Muy alto,Saludable,Equilibrado
9550281,673960,168612,855755,168997,1123742,96274,105231,868658,3674448,138187,9.1,38.47,Muy alto,Saludable,Equilibrado
8848632,656003,230375,1021822,149812,1447535,138135,221434,1141087,2333878,137379,12.9,26.38,Muy alto,Saludable,Equilibrado
7706992,557615,210207,873237,158915,1494587,50164,136147,776169,1627327,88594,10.07,21.11,Muy alto,Saludable,Equilibrado
8662255,631563,210724,1152927,156158,1291955,140276,125825,846654,1652166,102977,9.77,19.07,Muy alto,Saludable,Equilibrado
8227727,646615,170924,1043065,152845,1257936,122812,204934,959507,3573116,106002,11.66,43.43,Muy alto,Saludable,Equilibrado
7487394,632944,236206,817886,154522,1471359,66468,176266,1072411,2832229,128546,14.32,37.83,Muy alto,Saludable,Equilibrado
7737444,609779,202667,1167947,145110,1126640,142258,212699,660595,1696537,109231,8.54,21.93,Muy alto,Saludable,Equilibrado
6718358,515763,208379,1038596,179390,552961,120094,159424,899205,2828570,61517,13.38,42.1,Muy alto,Saludable,Equilibrado
7105513,614780,175794,868451,122503,1331426,87627,92876,1016596,3271557,71886,14.31,46.04,Muy alto,Saludable,Equilibrado
9320390,613687,169015,1107827,179405,732075,87842,93625,1319822,1585659,110480,14.16,17.01,Muy alto,Saludable,Equilibrado
8109905,550638,204647,889746,175230,1294080,133840,209570,893115,1802351,50036,11.01,22.22,Muy alto,Saludable,Equilibrado
850689,497899,222870,858967,159253,1484284,37026,62686,150033,298723,31299,17.64,35.12,Bajo,Aceptable,Ahorrador
1446088,695227,199600,1098122,149125,706188,38957,79897,258316,315624,51747,17.86,21.83,Bajo,Aceptable,Ahorrador
1516499,659018,178992,1123906,137815,822531,50043,52913,208585,216983,60228,13.75,14.31,Bajo,Aceptable,Ahorrador
1438768,590894,170729,1008982,134173,1332839,58464,69280,250264,610600,44390,17.39,42.44,Bajo,Aceptable,Ahorrador
1041284,491995,229342,850240,134335,563069,35544,46676,104505,474327,70301,10.04,45.55,Bajo,Aceptable,Ahorrador
1539011,584330,216397,984022,170794,1224673,41245,84736,255913,644437,74980,16.63,41.87,Bajo,Aceptable,Ahorrador
1052026,628084,234663,919093,126316,766635,65438,65021,126847,345925,49736,12.06,32.88,Bajo,Aceptable,Ahorrador
1091200,671614,166426,843859,127176,1104761,60572,82996,188248,95680,32452,17.25,8.77,Bajo,Aceptable,Ahorrador
1366400,684480,165144,840962,158935,837119,32153,62115,186423,349056,26351,13.64,25.55,Bajo,Aceptable,Ahorrador
834920,533218,231124,844570,174630,715685,64481,50960,149548,195085,51861,17.91,23.37,Bajo,Aceptable,Ahorrador
1142832,543397,238226,934406,132163,782726,55137,76766,143493,197874,54252,12.56,17.31,Bajo,Aceptable,Ahorrador
1361399,595576,222174,879117,134458,716776,73983,91239,156507,562784,59050,11.5,41.34,Bajo,Aceptable,Ahorrador
1231849,580117,185123,859980,130822,1073617,44081,77595,152688,209509,50345,12.4,17.01,Bajo,Aceptable,Ahorrador
1246524,706186,169993,859171,139256,1283662,30227,92363,122453,336944,63781,9.82,27.03,Bajo,Aceptable,Ahorrador
1349998,624236,191106,1154481,173838,989568,48342,64356,135922,488451,40364,10.07,36.18,Bajo,Aceptable,Ahorrador
920355,629281,203309,1104210,151071,1230440,38039,95931,116748,246387,45575,12.69,26.77,Bajo,Aceptable,Ahorrador
1242469,629798,187925,821244,164227,1254210,36097,90708,201176,592911,65343,16.19,47.72,Bajo,Aceptable,Ahorrador
1218361,619340,212775,1103641,172702,1240531,31869,65330,183397,149107,26768,15.05,12.24,Bajo,Aceptable,Ahorrador
1069119,565371,161149,941479,174631,791375,70100,83384,147634,431896,28037,13.81,40.4,Bajo,Aceptable,Ahorrador
1092401,576317,229961,1170403,121830,639238,30285,47447,137827,213274,32279,12.62,19.52,Bajo,Aceptable,Ahorrador
1231949,640914,172370,1111578,131745,1399121,32720,37880,178886,564073,28566,14.52,45.79,Bajo,Aceptable,Ahorrador
1314179,676809,166630,839171,167675,924067,67699,93711,188642,465066,50217,14.35,35.39,Bajo,Aceptable,Ahorrador
1317320,481522,219543,901894,154231,747976,58494,46270,195767,262381,43419,14.86,19.92,Bajo,Aceptable,Ahorrador
1399061,484556,230575,1185419,173380,1476544,49570,69495,205145,116056,50651,14.66,8.3,Bajo,Aceptable,Ahorrador
1192999,549694,165636,1115019,131365,1305488,67627,42419,156680,465133,49363,13.13,38.99,Bajo,Aceptable,Ahorrador
1100045,615271,170848,1138962,176999,1229648,34552,50991,196312,152206,50774,17.85,13.84,Bajo,Aceptable,Ahorrador
845555,692614,225906,1188958,148996,709240,45942,86415,124257,257594,51793,14.7,30.46,Bajo,Aceptable,Ahorrador
1365983,692787,212061,1060975,173435,1269627,52837,67431,234472,112644,50393,17.17,8.25,Bajo,Aceptable,Ahorrador
894134,589917,236458,895886,174163,506655,51996,64954,123488,117446,30049,13.81,13.14,Bajo,Aceptable,Ahorrador
1528642,488888,192797,1163840,178292,558585,41174,71013,173746,237510,41810,11.37,15.54,Bajo,Aceptable,Ahorrador
1194182,706152,236595,806248,177870,1333535,46765,84743,137465,568704,67923,11.51,47.62,Bajo,Aceptable,Ahorrador
1088485,529999,190556,1029120,132840,676092,46453,60261,131193,432061,27107,12.05,39.69,Bajo,Aceptable,Ahorrador
1189259,500824,202672,808501,176924,1463308,65096,95694,145712,436316,32273,12.25,36.69,Bajo,Aceptable,Ahorrador
1378605,500614,212961,938224,167524,729659,44069,88326,209433,490462,30421,15.19,35.58,Bajo,Aceptable,Ahorrador
1550821,692961,166362,898453,133096,504409,33551,102798,277322,230760,58876,17.88,14.88,Bajo,Aceptable,Ahorrador
1259607,599515,235891,1112423,161055,1430444,67767,79457,143197,335318,72053,11.37,26.62,Bajo,Aceptable,Ahorrador
1227248,635430,222838,999129,143419,1498608,58765,43644,177558,186855,32479,14.47,15.23,Bajo,Aceptable,Ahorrador
1597471,587579,216755,1133881,145265,1381360,55871,112132,265047,480588,40440,16.59,30.08,Bajo,Aceptable,Ahorrador
1175848,515184,212633,948124,132954,1076651,48487,90475,151188,160965,62024,12.86,13.69,Bajo,Aceptable,Ahorrador
1398307,651185,203677,1120473,174715,568293,73271,55226,244157,263500,52520,17.46,18.84,Bajo,Aceptable,Ahorrador
1344551,534236,167804,868919,143285,1482733,53512,90593,225439,622870,37621,16.77,46.33,Bajo,Aceptable,Ahorrador
807436,629404,231949,866180,122699,580356,64654,71624,142327,363989,37761,17.63,45.08,Bajo,Aceptable,Ahorrador
1325658,682480,187622,1063783,129575,518886,49553,55556,182378,433032,64671,13.76,32.67,Bajo,Aceptable,Ahorrador
844521,566905,189092,1104800,170051,1315358,54917,60350,110996,355866,36467,13.14,42.14,Bajo,Aceptable,Ahorrador
1587065,618361,214426,1018573,154248,1197498,73650,87129,273379,221026,61255,17.23,13.93,Bajo,Aceptable,Ahorrador
1211082,547126,171318,846848,178257,1376967,36403,79597,180233,453783,72026,14.88,37.47,Bajo,Aceptable,Ahorrador
1587706,523430,164658,1071157,168500,1334507,45177,81500,221175,451267,37702,13.93,28.42,Bajo,Aceptable,Ahorrador
1520698,569040,172080,1126549,167232,867608,52408,95190,241774,475400,64874,15.9,31.26,Bajo,Aceptable,Ahorrador
1314355,526570,188271,1082695,129226,963915,74893,86947,180459,142574,31841,13.73,10.85,Bajo,Aceptable,Ahorrador
879436,570183,168391,1070031,128587,1201561,27184,40298,85692,134505,68357,9.74,15.29,Bajo,Aceptable,Ahorrador
1120842,497713,231520,945679,172365,982712,54653,86803,137572,281051,51228,12.27,25.07,Bajo,Aceptable,Ahorrador
1221846,528147,184808,892466,128579,743467,64942,102594,170675,341501,52827,13.97,27.95,Bajo,Aceptable,Ahorrador
2462617,689512,198978,1000873,134064,716017,37332,99924,327063,570450,33537,13.28,23.16,Medio Bajo,Aceptable,Ahorrador
2264806,490490,188918,1117706,176038,956108,47426,91202,271566,603930,45454,11.99,26.67,Medio Bajo,Aceptable,Ahorrador
2072702,620442,210857,922098,142629,925703,27368,45567,215726,732129,59935,10.41,35.32,Medio Bajo,Aceptable,Ahorrador
1775929,558492,178347,942817,172178,1212732,30224,87233,311433,589594,43149,17.54,33.2,Medio Bajo,Aceptable,Ahorrador
2625267,660884,177560,1129867,168608,982243,60298,92165,459230,1063293,64693,17.49,40.5,Medio Bajo,Aceptable,Ahorrador
1718648,501564,164977,841032,123017,1194738,70725,92368,171938,823122,25653,10.0,47.89,Medio Bajo,Aceptable,Ahorrador
1672294,515140,226741,1116220,133602,1134900,44581,80266,298620,268362,44384,17.86,16.05,Medio Bajo,Aceptable,Ahorrador
2453790,599039,210324,821517,120421,532071,30481,95850,369988,511970,54572,15.08,20.86,Medio Bajo,Aceptable,Ahorrador
2662609,508699,193599,1013490,135304,842291,72563,42276,421329,1276145,38885,15.82,47.93,Medio Bajo,Aceptable,Ahorrador
2718703,703046,201108,1149873,150071,653653,45981,59530,406294,1295721,38694,14.94,47.66,Medio Bajo,Aceptable,Ahorrador
2418991,660214,173575,914239,173810,798043,52465,104928,299300,1010760,66151,12.37,41.78,Medio Bajo,Aceptable,Ahorrador
1636110,487499,216043,933815,140558,560412,66234,59634,215204,516070,74158,13.15,31.54,Medio Bajo,Aceptable,Ahorrador
2677197,667793,164168,1132228,164087,1116076,53521,50005,303158,1130656,50521,11.32,42.23,Medio Bajo,Aceptable,Ahorrador
1919587,551185,225884,891436,129230,721578,34823,71209,280513,257056,33579,14.61,13.39,Medio Bajo,Aceptable,Ahorrador
2837714,654448,189443,893562,169757,809872,40187,84119,360860,1177936,42903,12.72,41.51,Medio Bajo,Aceptable,Ahorrador
2809264,633171,163108,1064606,178455,1358386,25433,96793,430752,285223,60908,15.33,10.15,Medio Bajo,Aceptable,Ahorrador
2193159,699287,184856,821156,171472,1127356,74547,72680,308930,451048,56958,14.09,20.57,Medio Bajo,Aceptable,Ahorrador
2314640,544145,197364,1118840,148139,1484239,30656,45826,302542,327401,53290,13.07,14.14,Medio Bajo,Aceptable,Ahorrador
2691852,664962,236012,1035672,151972,976413,64744,39891,269857,588964,53834,10.02,21.88,Medio Bajo,Aceptable,Ahorrador
2468351,536766,214459,908781,152509,1012728,39396,50281,419747,285977,27945,17.01,11.59,Medio Bajo,Aceptable,Ahorrador
2092436,702653,199603,1044690,140051,1040610,60351,87938,277686,921881,31114,13.27,44.06,Medio Bajo,Aceptable,Ahorrador
2422029,591138,230773,956353,172978,553032,41798,78446,261762,574536,35601,10.81,23.72,Medio Bajo,Aceptable,Ahorrador
2582656,554439,216720,815566,175986,1367869,30384,40077,379029,927902,25002,14.68,35.93,Medio Bajo,Aceptable,Ahorrador
2425097,536538,166007,806837,179747,660268,39076,98002,238056,1150207,73175,9.82,47.43,Medio Bajo,Aceptable,Ahorrador
1800959,704594,168637,1178231,136284,600347,61735,81536,199242,223597,32707,11.06,12.42,Medio Bajo,Aceptable,Ahorrador
2616602,646692,232587,1013652,178796,884307,44654,110313,413449,770608,72652,15.8,29.45,Medio Bajo,Aceptable,Ahorrador
1817204,519946,234687,1154596,132802,1220818,73923,86337,277636,289906,34695,15.28,15.95,Medio Bajo,Aceptable,Ahorrador
2377765,700614,230884,1079123,161002,1177266,73198,61852,231480,1036617,32610,9.74,43.6,Medio Bajo,Aceptable,Ahorrador
2692429,639714,179750,908479,150633,1118991,50099,90472,304399,309885,31286,11.31,11.51,Medio Bajo,Aceptable,Ahorrador
2664498,695849,190731,1051024,171208,657151,64778,56139,294702,444892,48569,11.06,16.7,Medio Bajo,Aceptable,Ahorrador
2048702,699239,232207,1022232,126515,1292740,38131,96845,350258,804011,51461,17.1,39.24,Medio Bajo,Aceptable,Ahorrador
1841021,595716,186617,914396,129222,1149334,72680,84812,309663,544984,42338,16.82,29.6,Medio Bajo,Aceptable,Ahorrador
2719490,529224,179686,971474,152555,675118,28219,51794,435965,1203835,42336,16.03,44.27,Medio Bajo,Aceptable,Ahorrador
2468400,535087,187975,871241,178715,845071,43332,66238,295406,570769,34839,11.97,23.12,Medio Bajo,Aceptable,Ahorrador
2502444,552260,195085,966983,137230,1133331,37221,75351,347644,410956,44219,13.89,16.42,Medio Bajo,Aceptable,Ahorrador
1662456,572077,191708,1096005,142729,1144738,35945,110035,232017,795769,74582,13.96,47.87,Medio Bajo,Aceptable,Ahorrador
1816413,554543,198384,1119646,151233,1288885,66684,74537,257713,386008,60218,14.19,21.25,Medio Bajo,Aceptable,Ahorrador
2344958,621812,236339,1017369,155912,623675,33355,87165,384509,898032,37229,16.4,38.3,Medio Bajo,Aceptable,Ahorrador
2801853,489532,220575,929746,134268,1079859,71645,103454,316400,1299410,32458,11.29,46.38,Medio Bajo,Aceptable,Ahorrador
2614267,586394,206059,1139299,144860,584300,25359,77953,312005,435631,50576,11.93,16.66,Medio Bajo,Aceptable,Ahorrador
1736661,672961,164597,1047790,173770,1430409,45421,111331,180453,368895,36020,10.39,21.24,Medio Bajo,Aceptable,Ahorrador
2420157,501801,239079,1085202,157046,534592,71068,68203,237940,1071021,51579,9.83,44.25,Medio Bajo,Aceptable,Ahorrador
1942093,528717,235712,815413,168521,963865,74696,43387,269508,866309,50607,13.88,44.61,Medio Bajo,Aceptable,Ahorrador
1745363,611473,205490,1151227,171695,880876,54129,70373,207577,536153,28922,11.89,30.72,Medio Bajo,Aceptable,Ahorrador
1729718,645002,204842,942375,179326,943111,74643,48838,279614,180097,58611,16.17,10.41,Medio Bajo,Aceptable,Ahorrador
