Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
1254216,262224,57818,241601,59243,88980,49274,34699,177067,173206,72759,14.12,13.81,Bajo,Saludable,Equilibrado
1228210,231090,56347,238233,61041,88615,51942,37570,188860,198426,64892,15.38,16.16,Bajo,Saludable,Equilibrado
32875,7114,1753,6239,1517,2449,1311,1070,4594,4947,1710,13.97,15.05,Bajo,Saludable,Equilibrado
1315373,240053,59360,276756,63127,84648,49594,38040,197019,215885,84857,14.98,16.41,Bajo,Saludable,Equilibrado
1517712,301771,77697,285610,74709,116466,58153,42439,232420,222758,93547,15.31,14.68,Bajo,Saludable,Equilibrado
641060,119930,34272,136806,29663,46230,24455,17337,87574,101726,36963,13.66,15.87,Bajo,Saludable,Equilibrado
287987,57492,15605,56477,15789,20781,11508,9170,42105,40765,17838,14.62,14.16,Bajo,Saludable,Equilibrado
402763,73928,19543,85184,19368,29351,16127,12077,64711,55503,26187,16.07,13.78,Bajo,Saludable,Equilibrado
801655,164622,40561,160852,42740,53835,31248,24800,117399,117815,44660,14.64,14.7,Bajo,Saludable,Equilibrado
881401,164133,38509,177289,43642,58832,36548,25420,141274,137696,51797,16.03,15.62,Bajo,Saludable,Equilibrado
1555410,304827,79369,295310,80153,116974,59560,48270,237466,229898,93877,15.27,14.78,Bajo,Saludable,Equilibrado
249005,45788,11791,54355,11475,16667,10063,7091,40406,34764,15004,16.23,13.96,Bajo,Saludable,Equilibrado
259079,52616,13039,46867,13711,18039,9796,7671,38271,42113,16761,14.77,16.25,Bajo,Saludable,Equilibrado
1018609,183624,55438,183356,47286,69143,44513,32870,167004,152897,63257,16.4,15.01,Bajo,Saludable,Equilibrado
661689,129178,34189,127571,35819,47732,26648,19578,98737,97904,42964,14.92,14.8,Bajo,Saludable,Equilibrado
1329751,259923,58877,263882,67252,88072,55172,39482,204021,197979,82422,15.34,14.89,Bajo,Saludable,Equilibrado
1201017,219626,62198,259098,62433,83575,46725,32982,175830,180469,68736,14.64,15.03,Bajo,Saludable,Equilibrado
146085,28061,6361,28870,7706,11169,5561,4486,22190,21779,8535,15.19,14.91,Bajo,Saludable,Equilibrado
200541,37121,10748,39548,9431,14473,8670,5556,29104,32497,12907,14.51,16.2,Bajo,Saludable,Equilibrado
314263,61990,15341,58654,16096,19459,12191,10304,49374,51821,18659,15.71,16.49,Bajo,Saludable,Equilibrado
383949,75990,18479,71805,20726,25975,14765,11857,59370,52358,24906,15.46,13.64,Bajo,Saludable,Equilibrado
331985,67399,15402,70087,15480,23209,13010,10180,49333,50198,17348,14.86,15.12,Bajo,Saludable,Equilibrado
421780,86202,21395,86980,19157,27183,17666,12812,60594,61068,27475,14.37,14.48,Bajo,Saludable,Equilibrado
1460344,301743,76895,317963,72796,97258,58177,43106,200949,197909,85948,13.76,13.55,Bajo,Saludable,Equilibrado
1406719,280064,65227,286203,67868,102626,50986,40876,212705,206389,82843,15.12,14.67,Bajo,Saludable,Equilibrado
1383435,294534,70149,269210,57874,94716,51803,37964,197520,222132,86002,14.28,16.06,Bajo,Saludable,Equilibrado
584338,107029,27461,124527,31623,42698,23608,17723,84927,88072,34980,14.53,15.07,Bajo,Saludable,Equilibrado
1512513,306037,76224,275842,74660,113130,58650,45073,213777,235587,84581,14.13,15.58,Bajo,Saludable,Equilibrado
652981,141056,32319,126346,28546,39771,28334,20042,95319,99892,39501,14.6,15.3,Bajo,Saludable,Equilibrado
1337808,255170,70639,260757,69276,89549,52134,42432,188837,218305,85789,14.12,16.32,Bajo,Saludable,Equilibrado
1333192,240252,71007,241986,69039,87660,56146,36770,218721,187959,87729,16.41,14.1,Bajo,Saludable,Equilibrado
1080898,225761,50062,211213,47803,81288,45025,33311,149569,168194,60288,13.84,15.56,Bajo,Saludable,Equilibrado
1253744,255014,56664,239717,68827,88648,50391,36703,191888,182234,81843,15.31,14.54,Bajo,Saludable,Equilibrado
1104294,223212,57962,215507,51334,67738,47623,29644,179553,154750,69088,16.26,14.01,Bajo,Saludable,Equilibrado
991730,181653,45785,191677,50930,64875,38416,27337,153035,134529,59415,15.43,13.57,Bajo,Saludable,Equilibrado
321996,68144,16408,58319,14501,24077,14088,9777,49073,47265,19481,15.24,14.68,Bajo,Saludable,Equilibrado
865741,184294,41736,176785,43925,51113,27918,25971,138385,125550,48870,15.98,14.5,Bajo,Saludable,Equilibrado
1482317,304781,78770,314022,67553,106140,63390,38205,183625,228603,86345,12.39,15.42,Bajo,Saludable,Equilibrado
1138282,224740,61875,197789,57402,85229,41457,33642,182811,177191,66331,16.06,15.57,Bajo,Saludable,Equilibrado
881658,181132,45010,177352,47975,58957,38098,27791,119472,122336,47944,13.55,13.88,Bajo,Saludable,Equilibrado
1075240,222153,53140,205491,57230,73307,46003,27601,173402,156472,59231,16.13,14.55,Bajo,Saludable,Equilibrado
368728,68528,17151,77677,17005,28343,13915,10312,58449,50750,21481,15.85,13.76,Bajo,Saludable,Equilibrado
1010632,220026,50317,205739,49829,67936,37714,28450,139866,151492,58489,13.84,14.99,Bajo,Saludable,Equilibrado
376138,72125,17219,67935,18262,24088,13767,12027,54419,51012,23836,14.47,13.56,Bajo,Saludable,Equilibrado
831784,162513,40668,150807,44709,61331,30943,24391,112297,116638,49351,13.5,14.02,Bajo,Saludable,Equilibrado
1480480,284231,71109,284455,79665,110686,59428,47528,227621,225196,82577,15.37,15.21,Bajo,Saludable,Equilibrado
643592,127110,31722,132559,26305,42009,23051,16704,96784,101391,39652,15.04,15.75,Bajo,Saludable,Equilibrado
491804,91453,25930,92728,25972,37828,18160,15120,73482,73980,26690,14.94,15.04,Bajo,Saludable,Equilibrado
1574476,309775,85320,304869,86329,119686,59139,49680,220441,215628,89900,14.0,13.7,Bajo,Saludable,Equilibrado
1334832,258030,71450,286962,68567,91997,58608,39915,187522,189097,72609,14.05,14.17,Bajo,Saludable,Equilibrado
466796,88743,21912,95709,24031,35762,20250,13638,70752,64620,29418,15.16,13.84,Bajo,Saludable,Equilibrado
891257,163856,45711,192245,47555,62529,34191,27465,129930,137389,48587,14.58,15.42,Bajo,Saludable,Equilibrado
275217,54924,14999,48110,14203,19509,12030,8341,41527,41671,17463,15.09,15.14,Bajo,Saludable,Equilibrado
1532216,312508,81640,301927,71140,107472,65654,48955,242655,214892,83230,15.84,14.02,Bajo,Saludable,Equilibrado
720353,150218,33462,139496,35343,48047,27468,19580,113169,112204,39588,15.71,15.58,Bajo,Saludable,Equilibrado
8074,1457,406,1551,391,533,297,265,1211,1217,515,15.0,15.07,Bajo,Saludable,Equilibrado
695743,129576,36744,139746,36327,51390,25505,19957,107068,95504,43260,15.39,13.73,Bajo,Saludable,Equilibrado
1408800,288491,73086,269592,69549,104793,54508,38395,227183,191946,88760,16.13,13.62,Bajo,Saludable,Equilibrado
960822,203591,51806,173031,43556,63788,39116,26771,146754,143798,60017,15.27,14.97,Bajo,Saludable,Equilibrado
1114844,206276,59574,230152,57021,77959,41549,36599,176308,155493,61128,15.81,13.95,Bajo,Saludable,Equilibrado
1576938,312602,72293,320475,83942,116495,67137,39609,243378,208043,102849,15.43,13.19,Bajo,Saludable,Equilibrado
1099226,226861,57186,224899,58788,83493,41884,31891,150082,152422,66072,13.65,13.87,Bajo,Saludable,Equilibrado
160965,30455,7646,33898,8128,10765,6567,5004,23445,24621,10023,14.57,15.3,Bajo,Saludable,Equilibrado
178611,35176,9734,36867,8357,12663,7326,4934,26743,26277,9759,14.97,14.71,Bajo,Saludable,Equilibrado
371015,76905,19326,80714,18310,25623,14720,10235,53378,47462,22118,14.39,12.79,Bajo,Saludable,Equilibrado
1578429,298299,78819,318858,84375,109804,69160,46096,223697,236088,102536,14.17,14.96,Bajo,Saludable,Equilibrado
1528377,320253,69033,330086,75959,103136,65914,42558,210379,217029,90887,13.76,14.2,Bajo,Saludable,Equilibrado
1045083,206713,49992,218923,50239,66950,39099,34442,138798,171272,60308,13.28,16.39,Bajo,Saludable,Equilibrado
1393167,264337,72732,267559,72790,105900,61079,44808,228838,187462,78858,16.43,13.46,Bajo,Saludable,Equilibrado
609533,121090,27113,122880,29117,43464,24624,18449,97614,82934,38761,16.01,13.61,Bajo,Saludable,Equilibrado
996980,205790,47090,213557,45735,66784,37240,32870,138504,153082,53936,13.89,15.35,Bajo,Saludable,Equilibrado
881199,160310,44211,186444,43617,57083,31818,25309,138256,127264,53427,15.69,14.44,Bajo,Saludable,Equilibrado
293609,57104,13852,61823,14475,20825,11675,8266,41023,43714,17850,13.97,14.89,Bajo,Saludable,Equilibrado
1060607,207304,48392,199454,53471,67524,46445,33230,159241,167804,69582,15.01,15.82,Bajo,Saludable,Equilibrado
1155776,238441,62982,237585,57604,76093,39697,30199,187440,158084,57008,16.22,13.68,Bajo,Saludable,Equilibrado
608140,112421,31067,130200,30611,46382,22660,17136,88861,84789,39474,14.61,13.94,Bajo,Saludable,Equilibrado
1542660,279355,77885,322379,80963,106499,58664,43505,229712,214828,100842,14.89,13.93,Bajo,Saludable,Equilibrado
761649,149825,39528,153409,37179,55165,28663,22232,116293,110753,48045,15.27,14.54,Bajo,Saludable,Equilibrado
212246,39954,10052,44838,9693,16263,8845,6167,33101,29346,12518,15.6,13.83,Bajo,Saludable,Equilibrado
1169808,202440,59510,251920,55909,80737,50242,35637,184520,176078,69882,15.77,15.05,Bajo,Saludable,Equilibrado
550923,103266,28289,108753,26164,42217,22228,16436,76827,75924,32380,13.95,13.78,Bajo,Saludable,Equilibrado
1586662,327452,71618,333501,74806,113212,67078,47959,234714,220511,87794,14.79,13.9,Bajo,Saludable,Equilibrado
470093,84622,23532,84846,24294,35689,18532,13408,75840,63810,30223,16.13,13.57,Bajo,Saludable,Equilibrado
896974,185495,43435,169706,41682,59495,36281,28118,130645,146414,51895,14.57,16.32,Bajo,Saludable,Equilibrado
19260,3940,948,4017,918,1481,721,536,2690,2677,1128,13.97,13.9,Bajo,Saludable,Equilibrado
1195621,241240,55081,248786,55745,78953,43477,34302,176310,186538,71256,14.75,15.6,Bajo,Saludable,Equilibrado
1069688,222597,57540,196847,53957,74292,44767,34283,170733,147323,62938,15.96,13.77,Bajo,Saludable,Equilibrado
930037,189086,49639,175412,47164,61930,35764,30408,130801,143950,59619,14.06,15.48,Bajo,Saludable,Equilibrado
53878,10979,2580,10954,2595,4048,2303,1724,7374,8103,3016,13.69,15.04,Bajo,Saludable,Equilibrado
1348239,265014,63593,266860,73465,92851,55212,42504,183498,195379,76721,13.61,14.49,Bajo,Saludable,Equilibrado
329037,57411,17087,68449,15150,24397,13403,9891,52080,48896,20587,15.83,14.86,Bajo,Saludable,Equilibrado
659191,136322,34280,144947,27725,49529,27716,18642,85381,93047,40639,12.95,14.12,Bajo,Saludable,Equilibrado
1262176,232704,65615,242371,66063,84842,53949,37742,175837,179575,76474,13.93,14.23,Bajo,Saludable,Equilibrado
447190,96218,20588,76758,23051,31468,17042,12900,71653,65695,28509,16.02,14.69,Bajo,Saludable,Equilibrado
240288,48071,12540,44978,13156,16505,9857,7227,37376,36970,12986,15.55,15.39,Bajo,Saludable,Equilibrado
901601,165871,45368,188039,38057,68382,33700,23164,137371,141944,52346,15.24,15.74,Bajo,Saludable,Equilibrado
259692,49412,13177,47466,12489,16985,10826,7744,37474,42730,14133,14.43,16.45,Bajo,Saludable,Equilibrado
677600,139805,31466,132191,33812,48018,27413,20307,105137,92565,44349,15.52,13.66,Bajo,Saludable,Equilibrado
960170,187731,44949,180312,50530,64303,36940,30430,157694,135340,58123,16.42,14.1,Bajo,Saludable,Equilibrado
639646,120510,34324,117119,29333,42045,24353,19105,95451,88375,34542,14.92,13.82,Bajo,Saludable,Equilibrado
458096,83702,20639,83553,24723,34990,18670,14437,73044,74495,27298,15.95,16.26,Bajo,Saludable,Equilibrado
1549350,286704,77884,290399,81317,111360,67756,48979,251175,238714,83936,16.21,15.41,Bajo,Saludable,Equilibrado
711519,130634,36068,147209,32816,48625,27271,21465,116897,104393,46001,16.43,14.67,Bajo,Saludable,Equilibrado
481417,101826,22029,91121,26212,32916,19974,13539,78424,65039,29947,16.29,13.51,Bajo,Saludable,Equilibrado
1078822,215106,54382,207975,58780,74109,44050,35348,160042,163663,58760,14.83,15.17,Bajo,Saludable,Equilibrado
1349457,258895,71459,265855,73950,87599,52768,38616,190731,219184,81625,14.13,16.24,Bajo,Saludable,Equilibrado
1181915,246291,57572,244998,56077,80973,43797,36970,193466,148789,71106,16.37,12.59,Bajo,Saludable,Equilibrado
554316,114186,25323,108889,26074,41111,24270,16132,75676,85273,35479,13.65,15.38,Bajo,Saludable,Equilibrado
369998,76892,17067,76323,17030,23474,12734,11269,56361,54313,24297,15.23,14.68,Bajo,Saludable,Equilibrado
411290,76473,21590,82778,21028,29945,15684,12516,60259,57928,23173,14.65,14.08,Bajo,Saludable,Equilibrado
1015397,209024,46765,201695,48076,70807,43053,27790,153810,152036,62093,15.15,14.97,Bajo,Saludable,Equilibrado
190400,36014,9304,34662,9615,14396,7734,5247,28568,30475,10919,15.0,16.01,Bajo,Saludable,Equilibrado
396387,72375,20223,83099,19317,28497,15995,12968,53694,57661,21538,13.55,14.55,Bajo,Saludable,Equilibrado
277836,54953,15179,59721,13848,17563,12031,8370,35179,42506,17989,12.66,15.3,Bajo,Saludable,Equilibrado
1609830,324173,76631,319664,78882,115560,60050,50075,236625,236420,96348,14.7,14.69,Bajo,Saludable,Equilibrado
780401,156822,37516,152445,41879,53270,32969,24150,111179,118366,45498,14.25,15.17,Bajo,Saludable,Equilibrado
1377016,280492,74805,277003,68523,88133,51308,40180,196696,203117,76179,14.28,14.75,Bajo,Saludable,Equilibrado
687231,148656,33131,130164,31996,50597,29775,20621,101735,100707,36194,14.8,14.65,Bajo,Saludable,Equilibrado
945920,195182,50979,192297,44832,57714,38081,26789,148229,141013,48482,15.67,14.91,Bajo,Saludable,Equilibrado
616023,118903,28998,127157,29140,41843,22572,18032,99434,86825,36391,16.14,14.09,Bajo,Saludable,Equilibrado
1566075,333047,69881,283784,75329,111307,60007,48057,256746,242599,81845,16.39,15.49,Bajo,Saludable,Equilibrado
690791,137102,35940,137559,31206,44629,29468,19814,101932,96785,38981,14.76,14.01,Bajo,Saludable,Equilibrado
939104,203932,47455,189739,44420,67727,37792,26793,133642,130094,57183,14.23,13.85,Bajo,Saludable,Equilibrado
154508,28099,8337,29942,7063,11448,6326,4685,21513,21531,9271,13.92,13.94,Bajo,Saludable,Equilibrado
31670,5924,1583,6674,1470,2018,1350,974,5026,4868,1709,15.87,15.37,Bajo,Saludable,Equilibrado
654311,134390,34293,138613,31644,43675,21394,18792,94759,101132,35338,14.48,15.46,Bajo,Saludable,Equilibrado
1509371,305543,70962,279964,72464,101632,61612,44030,228412,204161,82320,15.13,13.53,Bajo,Saludable,Equilibrado
229915,41647,11362,48785,11465,17002,9440,7419,32171,35039,12984,13.99,15.24,Bajo,Saludable,Equilibrado
390510,83068,18889,78887,18088,25950,15302,10975,55758,60139,22737,14.28,15.4,Bajo,Saludable,Equilibrado
333609,68449,15896,60839,17551,23924,11630,9529,54639,53072,17655,16.38,15.91,Bajo,Saludable,Equilibrado
1158456,249581,55796,224924,56193,83052,49890,36870,162210,159938,72124,14.0,13.81,Bajo,Saludable,Equilibrado
539889,97774,26067,116755,26896,36635,23400,15920,78832,73180,34144,14.6,13.55,Bajo,Saludable,Equilibrado
193036,36296,9682,36647,9304,13624,7596,5538,26550,26970,11781,13.75,13.97,Bajo,Saludable,Equilibrado
691669,150035,32247,143936,34624,50021,26984,18657,99272,92931,41662,14.35,13.44,Bajo,Saludable,Equilibrado
623485,124793,31777,116266,30589,44369,25479,18041,100167,95256,35219,16.07,15.28,Bajo,Saludable,Equilibrado
292738,59255,13418,62792,15155,21087,10464,8242,40984,42490,18547,14.0,14.51,Bajo,Saludable,Equilibrado
1354029,249373,71954,250887,61008,98104,54697,40008,201788,214090,77504,14.9,15.81,Bajo,Saludable,Equilibrado
145795,28359,6681,30757,7423,10122,5645,4680,22241,20873,8201,15.25,14.32,Bajo,Saludable,Equilibrado
760439,150744,34945,136925,36932,48382,31783,22778,121552,115562,48582,15.98,15.2,Bajo,Saludable,Equilibrado
1158811,225987,62599,240207,62825,72139,43678,32935,170570,166234,69780,14.72,14.35,Bajo,Saludable,Equilibrado
1434630,278848,72763,275902,75957,104258,61259,42083,220303,207694,88659,15.36,14.48,Bajo,Saludable,Equilibrado
421824,86660,19585,79567,19150,26876,18142,10884,69340,64996,26163,16.44,15.41,Bajo,Saludable,Equilibrado
240196,45323,12070,52358,12281,17642,9267,6824,36264,34699,13302,15.1,14.45,Bajo,Saludable,Equilibrado
1603981,348423,77950,326058,80274,102868,62438,50559,230326,222863,98883,14.36,13.89,Bajo,Saludable,Equilibrado
999115,199949,47483,197735,48470,68138,40881,31390,140805,162782,57579,14.09,16.29,Bajo,Saludable,Equilibrado
590599,119565,28481,122601,28895,38234,22726,18843,83816,87619,37192,14.19,14.84,Bajo,Saludable,Equilibrado
935549,187407,48302,181978,44059,70063,35557,29977,127026,137291,58006,13.58,14.67,Bajo,Saludable,Equilibrado
360055,77897,17166,69443,15705,23162,14985,10022,50444,56089,23107,14.01,15.58,Bajo,Saludable,Equilibrado
334102,66645,18033,66596,15294,21085,14655,9914,49899,49512,19360,14.94,14.82,Bajo,Saludable,Equilibrado
546057,113168,28763,102054,25651,36265,23756,16805,78246,79563,33071,14.33,14.57,Bajo,Saludable,Equilibrado
1372029,249569,71100,255292,74002,97234,59650,39399,194208,222533,89218,14.15,16.22,Bajo,Saludable,Equilibrado
522658,98884,24200,104355,24743,36915,21066,15779,71264,71471,30183,13.63,13.67,Bajo,Saludable,Equilibrado
936068,186547,41330,181583,49740,62997,38346,29477,149245,141059,55531,15.94,15.07,Bajo,Saludable,Equilibrado
1583810,313924,75678,294713,84818,107730,65460,49013,236901,255728,87168,14.96,16.15,Bajo,Saludable,Equilibrado
322995,64393,17024,63268,16770,19300,12819,9185,47333,53139,17546,14.65,16.45,Bajo,Saludable,Equilibrado
500039,92515,26363,96593,23597,36547,18831,16090,69175,81401,29548,13.83,16.28,Bajo,Saludable,Equilibrado
369743,69925,19342,73253,19547,23713,13699,12181,55009,52580,23760,14.88,14.22,Bajo,Saludable,Equilibrado
1308575,272670,64973,251342,59847,86756,51685,41410,188165,206759,82376,14.38,15.8,Bajo,Saludable,Equilibrado
480169,90881,24174,98904,22498,29678,20813,15578,74971,73213,27747,15.61,15.25,Bajo,Saludable,Equilibrado
192357,37338,9220,39110,8832,12276,8210,6342,27331,26551,11816,14.21,13.8,Bajo,Saludable,Equilibrado
663587,137318,34057,126171,31101,46736,24946,21597,107372,90503,37343,16.18,13.64,Bajo,Saludable,Equilibrado
468696,95443,23497,88093,21329,29943,18637,14370,77303,69665,29947,16.49,14.86,Bajo,Saludable,Equilibrado
566134,121060,26179,106918,26069,36556,21786,16944,76633,85989,36072,13.54,15.19,Bajo,Saludable,Equilibrado
1205044,227005,55038,226120,62035,91280,51311,37909,181396,195457,68650,15.05,16.22,Bajo,Saludable,Equilibrado
560444,115818,27538,111493,25429,41001,23278,14566,92197,77914,30550,16.45,13.9,Bajo,Saludable,Equilibrado
962973,207226,46733,182088,50779,61276,35895,25863,155505,134117,57034,16.15,13.93,Bajo,Saludable,Equilibrado
803296,166136,36638,172259,43246,57115,32201,23847,113619,107271,47989,14.14,13.35,Bajo,Saludable,Equilibrado
842912,177531,38547,167566,39541,53644,32107,23955,136186,117549,47947,16.16,13.95,Bajo,Saludable,Equilibrado
406697,74934,18535,76455,18321,27398,17248,12229,56887,56273,23283,13.99,13.84,Bajo,Saludable,Equilibrado
1213109,250751,65482,239121,66304,71877,48293,37699,177927,171991,71520,14.67,14.18,Bajo,Saludable,Equilibrado
149125,27731,7575,30567,7216,9716,5651,4506,22568,23573,9347,15.13,15.81,Bajo,Saludable,Equilibrado
1585876,319232,77377,337894,77828,102841,63946,43989,228992,246625,86291,14.44,15.55,Bajo,Saludable,Equilibrado
430804,78910,20949,94254,20667,30054,16027,12435,65724,62813,28094,15.26,14.58,Bajo,Saludable,Equilibrado
852237,168369,43882,163078,41486,62718,31731,26323,132355,126991,50430,15.53,14.9,Bajo,Saludable,Equilibrado
1293743,235528,68615,237307,58361,87682,54771,42453,207287,209912,75986,16.02,16.23,Bajo,Saludable,Equilibrado
1314174,278496,61070,244161,66231,96045,48967,39705,184640,183424,76954,14.05,13.96,Bajo,Saludable,Equilibrado
1356191,264656,64891,265728,63295,92435,57614,42971,221501,201761,78080,16.33,14.88,Bajo,Saludable,Equilibrado
676901,135556,28329,131079,34958,50997,27764,19784,96349,111023,39607,14.23,16.4,Bajo,Saludable,Equilibrado
1275450,247868,66252,255911,64157,86368,43959,35074,183304,197577,82400,14.37,15.49,Bajo,Saludable,Equilibrado
